epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.8884471090216386,0.10526315867900848,2.2119334590050483,0.335483871160015,0.21609616172289697,0.2294117647058543
2,1.344842515493694,0.736842111537331,2.027566752895232,0.38064516129032255,0.22183186155816845,0.24166666666664927
3,0.8000263101176212,0.8552631578947368,1.8821576979852492,0.43870967741935485,0.25530808462533194,0.2872549019607626
4,0.47530341462085124,0.9078947399791918,1.7315315784946566,0.43870967741935485,0.2560540061911122,0.2803921568627247
5,0.37267581883229706,0.9210526378531205,1.7755252868898452,0.41935483890195047,0.27693432215017444,0.30098039215682737
6,0.21565517391029157,0.9605263189265603,1.7920882117363715,0.43225806470840206,0.27358500976115396,0.31225490196074773
7,0.15677697995775625,0.9868421052631579,1.7945426371789748,0.4387096776116279,0.2762691107313706,0.3161764705881985
8,0.1676393037563876,0.9736842105263158,1.784607259688839,0.4580645163213053,0.29216330684905994,0.32794117647055065
9,0.1512634542427565,0.9868421052631579,1.7846826507199196,0.4580645163213053,0.2915559214317499,0.32450980392153167
10,0.13316052367812709,0.9868421084002444,1.7791864441287133,0.4645161292245311,0.29731378013078086,0.3284313725489824
