epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.9205807008241353,0.03947368460266214,2.7560230701200426,0.08387096774193549,0.03807810795538911,0.050980392156859344
2,2.5648827176345024,0.10526315867900848,2.5772993733805993,0.0967741935483871,0.04928673347254525,0.058823529411760785
3,2.4080529589402047,0.1973684214447674,2.4588939989766767,0.16129032258064516,0.08608922726171872,0.09803921568626797
4,2.288697493703742,0.2631578947368421,2.388026551277407,0.2,0.11174761654917933,0.12156862745097229
5,2.2215105734373393,0.3026315805159117,2.3325988000439057,0.2129032258064516,0.12045753311210143,0.1294117647058737
6,2.2221962652708354,0.3157894752527538,2.2976814762238535,0.24516129032258063,0.1345185353296597,0.14901960784312732
7,1.9955802591223466,0.48684211153733103,2.2786618294254426,0.2709677419354839,0.14374432604453155,0.16470588235293018
8,2.1279538681632593,0.4342105263157895,2.264701114162322,0.27741935483870966,0.1617485490217365,0.17205882352939986
9,2.0913573001560413,0.35526315789473684,2.2568792927649715,0.27741935483870966,0.16290757086579502,0.17205882352939986
10,2.0566061672411466,0.3684210526315789,2.255947242244597,0.2903225806451613,0.16696389430323846,0.17990196078430132
