epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.859868526838724,0.24129579170451104,0.21910765374209293,0.25262383859505977
2,3.08394846936746,0.3578564940962761,0.3365149807162574,0.3621870741261168
3,2.666952743727865,0.3981229185588859,0.37789407123198265,0.39762446887662467
4,2.4253919038755134,0.41477444747199516,0.39767237421418206,0.41479506301117536
5,2.27039800223068,0.4359673024523161,0.4243105386023387,0.4366050713038507
6,2.175203828193539,0.4420224038752649,0.4295218888152823,0.44208175047350823
7,2.110264342943433,0.44716924008477144,0.4341375185774819,0.44556769527138496
8,2.0728172721269456,0.44898577051165606,0.4379863392280686,0.448696690675187
9,2.0503915767166974,0.4483802603693612,0.4369028727237936,0.4485875961219691
10,2.0404509937641477,0.4492885255828035,0.4379338321680989,0.4497307140878264
