epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.387074077333562,0.05352339967724583,0.04174501242153957,0.058857766163295064
2,4.045360261001181,0.10193652501344809,0.09193643298689601,0.11538043785786588
3,3.7706895129467988,0.15277030661646046,0.1362662739829495,0.16747835430191127
4,3.5178019335758592,0.18477676169983862,0.16983171904154815,0.19875873889579732
5,3.315692429843909,0.21247982786444325,0.1911814941705634,0.226812996300533
6,3.130256018551299,0.23103819257665412,0.2070011559561615,0.24442630758670958
7,2.9971819280240215,0.23937600860677785,0.21839558898611441,0.2544954451534845
8,2.9248707328262373,0.24878967186659495,0.2259711022940755,0.26355525259997137
9,2.8691840308415277,0.25013448090371165,0.22843331299108774,0.265061983265563
10,2.8563665740953277,0.2509413663259817,0.2294385465455279,0.266210904709772
