epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.515342829211446,0.32136940916620654,0.3024632892338982,0.3353849107999627
2,2.249755113259715,0.4146880176697957,0.4029226759800832,0.4282993090854357
3,1.822569174140206,0.45582551076753175,0.4455585559999436,0.46685312598706297
4,1.6354548214494553,0.47156267255659856,0.4664736537713909,0.48355663278998984
5,1.5110192277173182,0.49530646051905025,0.48435868762720224,0.5063670981475313
6,1.4418680671306037,0.5085588072887908,0.4968786566925735,0.5180244853798223
7,1.3856917483694602,0.5129762562120376,0.5040387568991547,0.5208399019100947
8,1.353692566674142,0.5124240750966317,0.5040725588986285,0.5234115233293615
9,1.339235467627316,0.5151849806736609,0.5052148678875747,0.5251892317495397
10,1.328069453728622,0.5157371617890668,0.5055598599443937,0.5253110953096558
