epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.8865838803743062,0.09210526472643803,2.7894485996615503,0.13548387096774195,0.04878000219685114,0.08235294117646509
2,2.4752195132406136,0.21052631735801697,2.5407553149807836,0.18064516129032257,0.09332597615308269,0.11323529411763908
3,2.262385029541819,0.2894736857790696,2.380538091351909,0.24516129032258063,0.13950330380825526,0.15588235294116523
4,2.146271379370438,0.27631578986582,2.2807569811421056,0.2903225806451613,0.1668172010999177,0.18333333333332025
5,2.0339605306324207,0.4342105263157895,2.207411870648784,0.2967741935483871,0.1720076630188366,0.187254901960771
6,1.9443911502235813,0.40789473841064855,2.1549918267034713,0.33548387096774196,0.19577693277076583,0.2107843137254753
7,1.7962571006072194,0.5000000015685433,2.131269479567005,0.32903225806451614,0.19505260248265002,0.21029411764704353
8,1.7114496293820833,0.5657894736842105,2.1149591138285975,0.33548387096774196,0.19607995490318847,0.21421568627449422
9,1.7545537509416278,0.552631582084455,2.1051377757903067,0.32903225806451614,0.19707637106485615,0.21029411764704353
10,1.7392916114706742,0.5131578963053854,2.109326627177577,0.33548387096774196,0.20037291620306727,0.21421568627449422
