epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.50734281539917,0.014080618442849255,0.004713027416318757,0.014834656924640414
2,4.365110874176025,0.015737161789066815,0.008486275731075322,0.016749834741029018
3,4.196845531463623,0.01684152401987852,0.009681779554986883,0.017642818082488736
4,4.078372001647949,0.018221976808393152,0.011663482039139042,0.018374766480825137
5,3.9598495960235596,0.02015461071231364,0.013278430834612042,0.019857341006926123
6,3.881922483444214,0.021811154058531197,0.014104734935492249,0.02094080968464357
7,3.8009791374206543,0.02319160684704583,0.016064825259426672,0.022188156680077113
8,3.8220431804656982,0.023743787962451683,0.016586344112332774,0.02250839230576128
9,3.756551504135132,0.024572059635560462,0.017490648966067387,0.023417568435080503
10,3.7405309677124023,0.024572059635560462,0.017711148284070544,0.023451126833405268
