epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,5.2344592961398035,0.011043622308117063,0.008465626734048538,0.011344127653883844
2,4.9365456754511055,0.012976256212037547,0.01067839425074867,0.013698601475288438
3,4.751034181768244,0.017945886250690227,0.01576377758408532,0.018687682199487857
4,4.593195160952481,0.019602429596907785,0.01800058929074541,0.02066693551089113
5,4.397287871620872,0.023743787962451683,0.02228282562221709,0.024723453517547057
6,4.327290526303378,0.027056874654886803,0.025072698480287984,0.027876430932488646
7,4.189331037347967,0.02898950855880729,0.02651318919655785,0.029913085327417772
8,4.136115022139116,0.0311982330204307,0.02830865460412217,0.032303354919070576
9,4.093288352272728,0.0311982330204307,0.028284132063573136,0.032303354919070576
10,4.091459508375688,0.03147432357813363,0.028587085549163237,0.03261209218365841
