epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.065903902053833,0.0506872852233677,0.01320952176602604,0.029480513695791088
2,3.073688507080078,0.10652920962199312,0.022433258685591966,0.030121339122638657
3,2.9376814365386963,0.179553264604811,0.031258813977841526,0.03937932819094454
4,2.8721818923950195,0.22079037800687284,0.03267757956116269,0.04184398814193206
5,2.802022933959961,0.25257731958762886,0.035026569778352286,0.04511444400360163
6,2.753166913986206,0.27405498281786944,0.03550448613305544,0.045664621880659624
7,2.668442964553833,0.28350515463917525,0.034979322181810144,0.04665659672967095
8,2.6414201259613037,0.2869415807560137,0.03479124934460187,0.04716292584359501
9,2.643289566040039,0.28780068728522334,0.034938531579516104,0.04748972322921592
10,2.6107561588287354,0.28865979381443296,0.034959168836995465,0.04761630550769694
