epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.851230501361309,0.04279403644395362,0.03710911643050238,0.045492638350076005
2,4.065888541284676,0.10160132523467698,0.09186271578409584,0.1094175733826958
3,3.5191908246805403,0.15709552733296522,0.14584056952445063,0.16687504717336038
4,3.1267504117306104,0.21397018221976807,0.20148156588591484,0.2227883687166419
5,2.8380416251540255,0.2473771397018222,0.23266021807801815,0.25383046174403473
6,2.6413532098599384,0.27112092766427387,0.25486267308204175,0.2779504138777816
7,2.5026729034359096,0.28437327443401433,0.26851021410373777,0.292063226227583
8,2.4283074792746984,0.293208172280508,0.27733474527767615,0.300596170414878
9,2.38589457952188,0.2973495306460519,0.280478950055377,0.3041412864003944
10,2.3743285760327066,0.2981778023191607,0.281520174394272,0.3051365774087159
