epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,2.9970379712565847,0.28780068728522334,0.049154855086101776,0.05515867057808986
2,2.4100301407820344,0.41408934707903783,0.0706164711764638,0.08095412388830613
3,2.002156837097067,0.47852233676975947,0.08873823312597118,0.09655541918375707
4,1.7109197228160125,0.5163230240549829,0.09603235202140215,0.10404246033471445
5,1.513525951777073,0.5352233676975945,0.09727505467669835,0.10708522906778188
6,1.390304569377015,0.5549828178694158,0.1010515916384116,0.11222748542210839
7,1.3042504447974905,0.5687285223367697,0.10337179428470729,0.11558014035269377
8,1.2597727988729415,0.5764604810996563,0.10465927947790213,0.11727837559246093
9,1.246236478256074,0.5807560137457045,0.10634319960232738,0.11904495433474713
10,1.238157975752622,0.5833333333333334,0.10703211031103332,0.11988103085781379
