epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.4014521799733006,0.3805256869772999,0.34943539203378915,0.38532803916706365
2,2.1272332779672514,0.4838709677419355,0.46912493785197934,0.486985630982663
3,1.7505834759474936,0.5232974910394266,0.5080849541015713,0.5239196497876598
4,1.5775257716074345,0.5433094384707288,0.5310603672264788,0.544668561468989
5,1.4534786213455708,0.5492831541218638,0.5337267700322167,0.5536967972845497
6,1.3807330699735192,0.557347670250896,0.5455471843768855,0.5605388076781532
7,1.3240997207176128,0.5588410991636799,0.5435726691197063,0.5604020041788002
8,1.2985315504701394,0.5707885304659498,0.5588927665371701,0.573445460018479
9,1.2772283026783438,0.5710872162485066,0.5568395078462165,0.5734773205991052
10,1.2611791544351496,0.5749701314217444,0.5605621347675018,0.576651571383902
