epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.3196985721588135,0.022336769759450172,0.01135311928984277,0.030148055785332084
2,3.1777901649475098,0.05240549828178694,0.01937215225504444,0.03656036195210993
3,3.038113832473755,0.08934707903780069,0.02287599117054574,0.034338326026064826
4,2.905789613723755,0.140893470790378,0.03247981671482698,0.04460595782384442
5,2.8015904426574707,0.17869415807560138,0.035526491959330775,0.03913372874552183
6,2.700948715209961,0.21391752577319587,0.0462490354681756,0.04974983837204321
7,2.6351702213287354,0.23195876288659795,0.04921896154703245,0.04907197676138802
8,2.580580472946167,0.2422680412371134,0.05207915330433892,0.05205007651358771
9,2.558844804763794,0.24914089347079038,0.05318024888686559,0.053174533688123415
10,2.571093797683716,0.25,0.05387740232606332,0.05350133107374433
