epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.9322545528411865,0.06701030927835051,0.028810395730738285,0.04063195237768315
2,3.801513671875,0.09106529209621993,0.0345451435144044,0.045402508671615584
3,3.6720006465911865,0.11426116838487972,0.03975829924392506,0.05085805608388914
4,3.4429547786712646,0.13487972508591065,0.056549723378003514,0.06661380552318492
5,3.3675363063812256,0.15034364261168384,0.058264780906239835,0.06931609953635827
6,3.237988233566284,0.1640893470790378,0.06083229563678463,0.07248838622893944
7,3.118198871612549,0.17096219931271478,0.061362283044093836,0.07358861467169074
8,3.0947301387786865,0.17869415807560138,0.061758205504655675,0.07202505993260025
9,3.027301788330078,0.18041237113402062,0.06228132064413531,0.07233412396290607
10,3.076374053955078,0.18127147766323023,0.06284294521470637,0.07266092134852699
