epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.495945411392405,0.017393705135284373,0.0063961266833250825,0.017014847303017173
2,4.399831879289844,0.02153506350082827,0.009486472685848213,0.021691871248289314
3,4.304934729805476,0.02319160684704583,0.010166842430062361,0.022163217699452953
4,4.230879153481013,0.02871341800110436,0.018139972959561126,0.028276543172135918
5,4.1735166139240505,0.029541689674213143,0.018696878768117906,0.02871294086120045
6,4.134300828281837,0.030922142462727776,0.019850009637350195,0.02971724441660985
7,4.113053801089903,0.03313086692435119,0.021638652419649965,0.032134165325691154
8,4.075380733345129,0.034235229155162895,0.022503343065202398,0.033398447491612665
9,4.073081492170503,0.03451131971286582,0.022767636310861677,0.03392587365195022
10,4.072938087318517,0.03451131971286582,0.02269165551323949,0.03392587365195022
