epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.554367923736573,0.014632799558255107,0.007566707729111386,0.01447095617701718
2,4.285582290996205,0.0176697956929873,0.012704225265791695,0.017872325658280307
3,4.127756491574374,0.018774157923799006,0.014670263574611382,0.01916950457223189
4,3.941574933312156,0.021811154058531197,0.01739481190500207,0.023627918376612312
5,3.7932794614271685,0.02484815019326339,0.01986984170903139,0.027418492052321806
6,3.6817604888569226,0.030369961347321922,0.024589352626126,0.0333911230541971
7,3.5907759232954546,0.03340695748205411,0.026802058133020595,0.03676789251445611
8,3.559175244244662,0.03561568194367753,0.028680998227140615,0.038925303747171465
9,3.5062966260043056,0.036443953616786304,0.029068449196966557,0.04018429408975982
10,3.5067405440590598,0.038376587520706794,0.03018505965190963,0.042427027136807474
