epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.4991916388841675,0.19618528634715796,2.1375217714617327,0.33548387096774196,0.1756074890214559,0.20392156862743738
2,1.961540049363222,0.39645776631721685,1.779096314214891,0.4064516129032258,0.22361387926027507,0.24705882352939526
3,1.701944658801731,0.48637602244800704,1.5982395848920268,0.4774193548387097,0.26622126802682394,0.2901960784313532
4,1.5317485719025947,0.5381471389645777,1.4782295888470065,0.5096774193548387,0.2803825700727004,0.3098039215686068
5,1.4211790568172444,0.5694822889907484,1.4334583620871266,0.5290322580645161,0.300003541273145,0.32156862745095893
6,1.3412675766594078,0.5899182561307902,1.401226717425931,0.5096774193548387,0.28523672611955664,0.3098039215686068
7,1.2549410015750646,0.6158038150387174,1.341974155364498,0.5419354838709678,0.31284915904262184,0.33284313725487935
8,1.2472877918212226,0.6089918258566948,1.3299936063828006,0.5483870967741935,0.32122998858094476,0.340196078431349
9,1.2301536158579895,0.6226158043019453,1.3180976390838623,0.5741935483870968,0.3355709462534511,0.3558823529411519
10,1.2026170261549365,0.6362397829908116,1.3201346812709684,0.5612903225806452,0.32777622310526,0.34803921568625046
