epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.7578475786292036,0.10869565735692563,2.812184267659341,0.12258064516129032,0.04350498741311617,0.07450980392156366
2,2.3599706629048223,0.43478261128715845,2.8026471845565304,0.16129032258064516,0.04373699095815865,0.09803921568626797
3,2.2336745573126753,0.32608695652173914,2.791573232220065,0.13548387096774195,0.037636084749713195,0.08235294117646509
4,2.0691847801208496,0.4347826125829116,2.778666022516066,0.13548387096774195,0.04332508197067651,0.08578431372548405
5,1.928763695385145,0.5434782686440841,2.7684492588043215,0.14838709677419354,0.04702310569445142,0.0936274509803855
6,1.9084867705469546,0.4782608734524768,2.759523953160932,0.17419354838709677,0.06834563748760861,0.10931372549018836
7,1.8824298018994539,0.45652173913043476,2.7367068567583637,0.16774193548387098,0.06816288252856932,0.10539215686273765
8,1.9043960882269817,0.41304348085237585,2.7113766131862516,0.1870967741935484,0.07631030189842963,0.11372549019607085
9,1.8270953271699988,0.5000000077745189,2.6770959038888256,0.2,0.08842596298780091,0.12499999999999124
10,1.795899484468543,0.4565217469049537,2.641160843449254,0.2,0.09531481796420167,0.12499999999999124
