epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.923612494217722,0.10526315789473684,2.7634444375191967,0.12903225806451613,0.05972181225717747,0.07843137254901437
2,2.6608556446276213,0.1578947376263769,2.5820578605897966,0.21935483870967742,0.10345576391699175,0.13333333333332445
3,2.55592111537331,0.15789473684210525,2.490357921969506,0.23225806451612904,0.11034995118022833,0.14117647058822588
4,2.4373371852071664,0.17105263236321902,2.438009088270126,0.25161290322580643,0.11808834490840914,0.15294117647057806
5,2.41147117865713,0.21052631657374532,2.410379331342636,0.27741935483870966,0.1271335213966099,0.16862745098038093
6,2.439947567488018,0.11842105302371476,2.394268242005379,0.2645161290322581,0.11951332039252707,0.1607843137254795
7,2.3543242529818884,0.2500000031370866,2.389265041966592,0.2645161290322581,0.12189655859713362,0.1607843137254795
8,2.34648377016971,0.2236842105263158,2.385696574180357,0.2645161290322581,0.11979443588912542,0.1607843137254795
9,2.351151378531205,0.25000000078427165,2.384211504843927,0.25806451612903225,0.11713974478661268,0.15686274509802875
10,2.323936023210224,0.27631579261077077,2.38209934542256,0.24516129032258063,0.10958663798484407,0.14901960784312732
