epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.0848493576049805,0.023195876288659795,0.009321898332587073,0.04254163890739507
2,2.741901397705078,0.01288659793814433,0.005052841183196541,0.04102265156562292
3,2.482271909713745,0.00859106529209622,0.0041503581515883875,0.04038974017321785
4,2.3547189235687256,0.009450171821305841,0.005207756912397556,0.045389740173217855
5,2.2633283138275146,0.010309278350515464,0.013485814273215846,0.05859649122807018
6,2.2269392013549805,0.010309278350515464,0.006464136854471428,0.06429824561403509
7,2.150127410888672,0.010309278350515464,0.005849256900212314,0.06763157894736842
8,2.1461634635925293,0.010309278350515464,0.0023471673957110853,0.06999999999999999
9,2.1008999347686768,0.009450171821305841,0.0026148478387284357,0.065
10,2.0806326866149902,0.010309278350515464,0.0036889453497476014,0.07333333333333333
