epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.9458398693486263,0.05263157894736842,2.8035052391790574,0.07096774193548387,0.04548838487441444,0.04313725490195791
2,2.5733410057268644,0.10526315828687266,2.6182356880557154,0.12903225806451613,0.06994718455147232,0.07843137254901437
3,2.4363685030686226,0.1842105271000611,2.4876925591499575,0.18064516129032257,0.09364599144689771,0.10980392156862012
4,2.3344586648439107,0.2763157910422275,2.412981674748082,0.2064516129032258,0.10749361834006754,0.12549019607842302
5,2.267049325139899,0.28947368734761286,2.3607527225248277,0.23870967741935484,0.12174901798087057,0.14509803921567663
6,2.1837068168740523,0.3289473715581392,2.328261017030285,0.2838709677419355,0.14959644780085068,0.17598039215685057
7,2.195733484468962,0.2631578951289779,2.2999447161151516,0.2967741935483871,0.15947806101231313,0.183823529411752
8,2.088295673069201,0.3684210534158506,2.285873794555664,0.2967741935483871,0.16032122004734356,0.183823529411752
9,2.0136001612010754,0.4473684210526316,2.2857198438336774,0.3032258064516129,0.16628734755641794,0.18774509803920275
10,2.007749268883153,0.46052631892656026,2.2862038812329692,0.2967741935483871,0.15342206907398698,0.18039215686273308
