epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,3.37727280189715,0.35573720859824404,0.33599106368923054,0.35812050218645397
2,2.101819787507609,0.46715107478050255,0.4511466661605439,0.4660694400262937
3,1.7262598867716428,0.5056009688162276,0.49825957048221486,0.5003032848568066
4,1.5576819712997052,0.5295186194368756,0.5151076403567384,0.5271310350281782
5,1.451796920653759,0.5358764759309719,0.5221810435081262,0.5308737191563035
6,1.3780688589518948,0.5449591280653951,0.5321279773679624,0.5434596677950391
7,1.3157863091721627,0.5467756584922797,0.5341947268704813,0.5435714346388728
8,1.2944764919035001,0.5519224947017862,0.5392410427473195,0.5484786254393604
9,1.2660858110767645,0.5522252497729337,0.5393871979413056,0.5475184443108003
10,1.2559968909901476,0.5510142294883439,0.5386217848033263,0.5469434607039251
