epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.909121731053228,0.08695652692214302,2.4928309825158887,0.21290322619099772,0.1420041281647479,0.21323529411756478
2,1.3049639048783674,0.8043478468190068,2.258263740231914,0.32903225806451614,0.1944470150435545,0.21029411764704353
3,0.6628409650014795,0.8913043581921122,2.160569037160566,0.32903225806451614,0.20368136232784792,0.21029411764704353
4,0.36222583314646845,0.9782608695652174,2.111919084672005,0.36774193548387096,0.22565712065727525,0.23382352941174783
5,0.21528170354988263,0.9782608695652174,2.044157223547659,0.3935483870967742,0.23840392791219364,0.24950980392155067
6,0.12289638299009074,1.0,2.0060135333768785,0.41935483890195047,0.2918401948454146,0.29411764705878946
7,0.14845101470532623,0.9782608695652174,1.9958995849855485,0.4258064518051763,0.29283610943583777,0.29803921568624014
8,0.07858413717021114,1.0,1.97263659661816,0.4258064518051763,0.2901874738033601,0.29803921568624014
9,0.09380636169858601,1.0,1.9481945883843206,0.43225806470840206,0.2818355156967849,0.3019607843136909
10,0.06115824599628863,1.0,1.9204087334294473,0.43225806470840206,0.2793370514133767,0.3019607843136909
