epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,3.047768172095804,0.0,2.8914464442960677,0.038709677611627885,0.03166947064826036,0.04901960784312124
2,2.991720101412605,0.058823529411764705,2.8776361480835946,0.038709677611627885,0.02357079195308719,0.04901960784312124
3,2.831682794234332,0.058823529411764705,2.857197240091139,0.058064516321305305,0.02917874396128748,0.06078431372547339
4,2.845158913556267,0.11764705882352941,2.8392941090368455,0.07741935503098273,0.03531066830293087,0.07254901960782555
5,2.834868164623485,0.11764705882352941,2.8302534180302774,0.07741935503098273,0.03543058248931203,0.07254901960782556
6,2.6831672612358544,0.17647058823529413,2.8272816350383145,0.0967741935483871,0.03922797189042933,0.058823529411760785
7,2.70481240048128,0.058823529411764705,2.8124781993127637,0.09032258064516129,0.037238174621992026,0.05490196078431007
8,2.7077803050770477,0.11764705882352941,2.7993143066283195,0.11612903225806452,0.04668245006972966,0.07058823529411294
9,2.6940904084373924,0.058823529411764705,2.805753524841801,0.0967741935483871,0.04062266716811432,0.058823529411760785
10,2.763681678210988,0.11764705882352941,2.816087668941867,0.1032258064516129,0.04209058914932308,0.06274509803921151
