epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.414502494024073,0.02981778023191607,0.021990866473430546,0.03266465348735015
2,4.203118145709989,0.0447266703478741,0.03806093024286051,0.05250050390621603
3,4.061826862181189,0.07758144671452237,0.06713073781260594,0.08663809651544488
4,3.940143972757338,0.10408614025400331,0.08897993277661062,0.11544099284600373
5,3.832615816921013,0.12534511319712865,0.11243017411555281,0.13750119410292266
6,3.7594016291650156,0.14191054665930425,0.12980718872141703,0.1565054531116606
7,3.704918126881367,0.15433462175593596,0.14226847248174918,0.16985867698438648
8,3.669105885390164,0.1601325234676974,0.14815213034358166,0.1755488635622332
9,3.646951799716358,0.16261733848702375,0.15118499910085983,0.17817072024922986
10,3.6366638960093347,0.16399779127553837,0.15193683020042734,0.17979756342133116
