epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.485162953513009,0.03313086692435119,0.025894637290894397,0.03573990560498038
2,4.067761154174804,0.08586416344561015,0.07556701150455156,0.09330353141282233
3,3.7748147318703786,0.13749309773605742,0.13079501729716184,0.14921241567219998
4,3.5257466490609306,0.1913307564881281,0.1741658476007613,0.2030879556847845
5,3.3000334845951627,0.22280508006626173,0.20381201193967022,0.23820512226271198
6,3.0920613700321744,0.25207067918277193,0.23164420203493072,0.2664981051270943
7,2.9475680765424457,0.26780784097183874,0.24704470615036492,0.2823420695083022
8,2.8653560153416224,0.27415792379900605,0.2527115010596626,0.2885967779558286
9,2.8099425155094693,0.2771949199337383,0.2557784436580116,0.2914749760000086
10,2.7782751143319264,0.27829928216454997,0.25679539584003863,0.2922991532701017
