epoch,train_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,4.458079238744282,0.024572059635560462,0.015497088721096789,0.024697424253914576
2,4.231695023386572,0.04362230811706239,0.03285227949475981,0.04566428144542237
3,4.081198112667479,0.07123136388735506,0.05551636593250473,0.0770626964795071
4,3.952043864376856,0.10022087244616235,0.08303360863865672,0.10774898691900556
5,3.845519124450148,0.11568194367752622,0.09665045125426609,0.12462258454464781
6,3.768324402077565,0.13638873550524572,0.12010767102537558,0.1465476090715
7,3.7074049598923757,0.14881281060187743,0.13534006639683044,0.16008480742038003
8,3.665082489837325,0.15323025952512423,0.13943403438344512,0.16573096365104434
9,3.643498114217018,0.15516289342904474,0.14356004452897106,0.1681198938199295
10,3.636291894806694,0.1559911651021535,0.14434864148446166,0.16905275389017624
