epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_balanced_acc
1,2.767497050134759,0.10526315828687266,2.825766986416232,0.13548387096774195,0.02877536979700589,0.08235294117646509
2,2.316324886522795,0.3157894768212971,2.7846396507755404,0.11612903225806452,0.02039045156807223,0.07058823529411294
3,2.1285023814753483,0.3026315805159117,2.7101055960501395,0.12258064516129032,0.027739331026477004,0.07450980392156366
4,1.9803256737558466,0.3684210542001222,2.6135925985151722,0.16129032258064516,0.06059360956840331,0.09803921568626797
5,1.9224745411621897,0.39473684210526316,2.5127379355892057,0.1935483870967742,0.09412481661600047,0.12450980392155946
6,1.9160156312741732,0.3815789505055076,2.409641568891464,0.23870967741935484,0.12636904126420803,0.1588235294117524
7,1.7969077951029728,0.4342105263157895,2.332149374869562,0.2709677419354839,0.15413821438279587,0.17843137254900598
8,1.827864640637448,0.40789473997919184,2.288084702337942,0.2838709677419355,0.16284325556902754,0.18627450980390742
9,1.7769766669524343,0.4868421052631579,2.258036833424722,0.2903225806451613,0.17007990855375238,0.1936274509803771
10,1.8036559506466514,0.5263157894736842,2.2400774402003134,0.3096774193548387,0.1836611167702765,0.20539215686272924
